sender,receiver,amount,timestamp
ACC_EMP_14_22,ACC_REG_680,3538,2024-01-13 01:26:25.197052
ACC_REG_816,ACC_REG_1304,7775,2024-01-18 16:56:51.379883
ACC_REG_2090,ACC_REG_1177,3777,2024-01-03 08:48:13.651740
ACC_REG_1956,ACC_REG_2804,9124,2024-01-13 02:15:38.411290
ACC_REG_8,ACC_REG_635,1223,2024-01-28 21:37:45.008693
ACC_REG_2500,ACC_REG_1090,7388,2024-01-01 17:00:33.037983
ACC_EMP_4_42,ACC_EMP_3_42,2523,2024-01-02 00:33:17.513272
ACC_REG_2045,ACC_REG_653,1853,2024-01-01 22:26:04.750032
ACC_CYCLE_0_3,ACC_REG_2658,8948,2024-01-05 22:10:51.484240
ACC_REG_1538,ACC_REG_2240,9490,2024-01-08 13:44:19.273669
ACC_REG_96,ACC_REG_549,6483,2024-01-07 02:41:55.414984
ACC_REG_1817,ACC_REG_2924,650,2024-01-15 20:55:21.098155
ACC_REG_1306,ACC_EMP_10_28,4810,2024-01-24 01:50:52.058383
ACC_REG_1081,ACC_EMP_2_23,9422,2024-01-05 02:56:00.328063
ACC_REG_571,ACC_REG_2481,6658,2024-01-06 14:40:24.110153
ACC_REG_1555,ACC_EMP_9_15,5625,2024-01-12 18:54:31.937015
ACC_REG_1659,ACC_REG_1927,6804,2024-01-01 04:39:36.428693
ACC_REG_2537,ACC_REG_2906,6470,2024-01-22 06:32:41.940824
ACC_CYCLE_8_2,ACC_REG_64,3937,2024-01-17 01:16:09.254750
ACC_REG_2045,ACC_EMP_0_38,3203,2024-01-21 23:12:01.860491
ACC_REG_1090,ACC_EMP_7_30,6910,2024-01-28 06:12:30.520289
ACC_REG_78,ACC_REG_23,3758,2024-01-25 10:12:40.968245
ACC_REG_2598,ACC_EMP_8_20,7884,2024-01-22 14:59:37.519390
ACC_EMP_14_40,ACC_EMP_3_40,3790,2024-01-11 03:44:43.677070
ACC_REG_577,ACC_REG_2388,5088,2024-01-22 01:35:48.504194
ACC_EMP_10_12,ACC_SMURF_IN_4_6,5500,2024-01-03 20:21:24.884593
ACC_SMURF_IN_5_4,ACC_EMP_4_42,5410,2024-01-20 23:53:58.583244
ACC_REG_1259,ACC_REG_1274,4535,2024-01-26 08:26:27.051728
ACC_REG_771,ACC_REG_512,2651,2024-01-23 03:15:23.801093
ACC_EMP_4_21,ACC_EMP_2_33,7715,2024-01-10 03:09:47.519158
ACC_REG_930,ACC_REG_528,1814,2024-01-29 21:10:40.362249
ACC_REG_1293,ACC_REG_2596,4458,2024-01-24 22:38:35.460298
ACC_REG_2067,ACC_REG_347,5583,2024-01-08 23:29:48.025523
ACC_SMURF_IN_2_7,ACC_SMURF_IN_0_5,3969,2024-01-05 19:15:46.014341
ACC_REG_1661,ACC_REG_2801,5623,2024-01-06 13:54:46.225990
ACC_REG_1250,ACC_REG_2249,4372,2024-01-23 11:28:42.028664
ACC_REG_447,ACC_REG_2561,6591,2024-01-25 07:51:08.002070
ACC_REG_1594,ACC_REG_880,8735,2024-01-17 18:15:56.479542
ACC_REG_991,ACC_REG_168,8150,2024-01-21 23:33:59.002405
ACC_REG_2048,ACC_REG_796,6450,2024-01-05 02:02:24.144555
ACC_REG_2926,ACC_REG_2398,2368,2024-01-07 23:42:37.322538
ACC_REG_2370,ACC_REG_1920,992,2024-01-08 14:54:03.579944
ACC_REG_388,ACC_REG_2615,1766,2024-01-25 17:59:37.394778
ACC_REG_2236,ACC_EMP_5_14,4852,2024-01-21 07:55:05.887770
ACC_REG_169,ACC_REG_2548,8186,2024-01-08 12:37:02.178421
ACC_REG_705,ACC_REG_2907,9789,2024-01-24 11:23:53.728944
ACC_REG_2059,ACC_REG_2756,8664,2024-01-11 22:26:42.218413
ACC_REG_2117,ACC_REG_2736,2789,2024-01-29 00:34:32.359824
ACC_EMP_12_21,ACC_EMP_11_6,1179,2024-01-28 14:17:49.397405
ACC_REG_1416,ACC_EMP_6_10,4538,2024-01-19 23:40:08.304727
ACC_REG_1558,ACC_EMP_1_21,3413,2024-01-01 10:57:59.664446
ACC_REG_1522,ACC_EMP_13_8,8006,2024-01-08 21:45:18.627707
ACC_EMP_4_38,ACC_REG_1692,3396,2024-01-24 13:46:52.621963
ACC_REG_2974,ACC_REG_2833,5948,2024-01-15 19:13:42.366696
ACC_REG_2640,ACC_REG_2643,377,2024-01-28 14:37:15.659254
ACC_REG_83,ACC_REG_1799,6335,2024-01-15 11:39:19.498556
ACC_REG_1397,ACC_REG_2035,1678,2024-01-04 15:50:07.998323
ACC_REG_1161,ACC_REG_522,1817,2024-01-10 23:48:44.707476
ACC_REG_704,ACC_EMP_3_16,597,2024-01-24 22:11:17.046141
ACC_REG_2722,ACC_REG_1726,4015,2024-01-28 16:21:23.746372
ACC_REG_2277,ACC_REG_2611,9394,2024-01-29 05:46:44.198317
ACC_REG_1968,ACC_REG_2896,450,2024-01-05 02:08:10.548253
ACC_REG_1400,ACC_REG_2310,1042,2024-01-08 18:19:45.944710
ACC_EMP_5_22,ACC_REG_911,8441,2024-01-09 10:30:48.919559
ACC_EMP_0_35,ACC_REG_2324,4473,2024-01-20 07:20:05.650213
ACC_REG_1436,ACC_REG_1049,2104,2024-01-28 02:32:39.257028
ACC_REG_1271,ACC_EMP_12_47,2055,2024-01-25 08:21:38.263965
ACC_REG_2611,ACC_EMP_7_44,5887,2024-01-27 21:00:59.090176
ACC_SMURF_IN_4_5,ACC_REG_1861,6654,2024-01-07 17:19:08.285153
ACC_REG_1086,ACC_EMP_11_33,9556,2024-01-24 15:00:35.975937
ACC_REG_232,ACC_EMP_11_26,7386,2024-01-03 04:58:43.962972
ACC_REG_905,ACC_REG_385,7748,2024-01-21 00:30:36.940243
ACC_REG_2756,ACC_REG_2839,8020,2024-01-20 02:24:30.751278
ACC_REG_1251,ACC_REG_228,2806,2024-01-17 15:13:33.600633
ACC_EMP_7_41,ACC_REG_481,2870,2024-01-01 23:15:29.514437
ACC_REG_1121,ACC_REG_1520,5305,2024-01-16 19:33:36.258444
ACC_REG_2960,ACC_REG_2638,3671,2024-01-16 20:41:25.587007
ACC_REG_816,ACC_EMP_9_4,1477,2024-01-29 19:22:31.174310
ACC_REG_453,ACC_REG_2935,1812,2024-01-07 22:48:45.707380
ACC_EMP_12_27,ACC_REG_848,9771,2024-01-03 01:06:29.726410
ACC_REG_1232,ACC_REG_2233,3206,2024-01-15 04:56:32.880275
ACC_REG_1333,ACC_REG_1840,3055,2024-01-16 19:32:58.617670
ACC_REG_50,ACC_REG_2301,9369,2024-01-24 02:34:30.674087
ACC_PAYROLL_0,ACC_EMP_0_6,7976,2024-01-02 23:03:08.818284
ACC_EMP_10_37,ACC_REG_956,6175,2024-01-11 05:59:34.237482
ACC_EMP_7_43,ACC_REG_2142,3772,2024-01-20 05:11:47.078810
ACC_EMP_12_17,ACC_EMP_3_41,5295,2024-01-04 18:55:43.615203
ACC_REG_1637,ACC_REG_2775,6795,2024-01-09 15:52:02.131353
ACC_REG_217,ACC_REG_1764,3721,2024-01-05 05:25:18.962815
ACC_EMP_11_16,ACC_REG_1214,3610,2024-01-06 18:55:05.621207
ACC_EMP_5_12,ACC_REG_890,3454,2024-01-09 00:38:44.925973
ACC_REG_635,ACC_EMP_11_1,9986,2024-01-12 03:13:21.801078
ACC_REG_2083,ACC_EMP_14_30,9328,2024-01-14 01:12:55.993122
ACC_REG_1869,ACC_REG_541,1899,2024-01-09 00:39:50.118560
ACC_REG_13,ACC_EMP_6_22,3278,2024-01-25 15:30:56.394740
ACC_REG_587,ACC_REG_811,4752,2024-01-04 09:38:51.483125
ACC_EMP_9_35,ACC_REG_2565,847,2024-01-08 18:57:04.563697
ACC_REG_2013,ACC_SHELL_3_3,3300,2024-01-02 13:34:35.127299
ACC_EMP_1_43,ACC_EMP_1_19,1483,2024-01-30 23:40:56.008070
ACC_REG_582,ACC_REG_1997,9771,2024-01-19 10:53:41.975924
ACC_REG_1861,ACC_PAYROLL_6,5835,2024-01-04 16:14:30.996558
ACC_REG_894,ACC_REG_1971,7724,2024-01-14 17:01:29.493928
ACC_EMP_11_18,ACC_EMP_2_43,7910,2024-01-30 17:00:07.992614
ACC_REG_12,ACC_REG_2372,4091,2024-01-25 10:34:26.742189
ACC_REG_2615,ACC_REG_1500,2535,2024-01-18 10:45:48.821152
ACC_REG_282,ACC_REG_2283,5552,2024-01-05 13:34:34.844475
ACC_REG_2919,ACC_REG_2288,826,2024-01-06 01:19:37.799509
ACC_REG_2261,ACC_EMP_12_49,8537,2024-01-28 02:38:13.899298
ACC_REG_2650,ACC_EMP_5_24,504,2024-01-15 01:13:58.633858
ACC_SMURF_OUT_7_0,ACC_REG_2998,1749,2024-01-23 11:33:58.424342
ACC_REG_2162,ACC_EMP_2_3,1587,2024-01-21 09:26:18.818430
ACC_REG_2987,ACC_REG_1828,280,2024-01-09 15:30:28.569499
ACC_REG_49,ACC_REG_2197,7720,2024-01-27 21:10:30.477569
ACC_REG_1448,ACC_EMP_10_9,6823,2024-01-30 11:24:23.074554
ACC_REG_1257,ACC_REG_2885,187,2024-01-28 09:59:09.088157
ACC_REG_2259,ACC_EMP_6_37,6506,2024-01-15 15:24:25.278265
ACC_EMP_13_22,ACC_REG_1921,5038,2024-01-07 02:32:55.741508
ACC_SMURF_IN_3_2,ACC_REG_1459,8896,2024-01-03 10:09:46.106557
ACC_REG_1428,ACC_REG_2186,6782,2024-01-14 10:01:26.659706
ACC_REG_195,ACC_REG_1427,7835,2024-01-17 10:26:36.578033
ACC_REG_2749,ACC_SHELL_0_3,3644,2024-01-16 05:10:34.799818
ACC_REG_1552,ACC_REG_1039,2459,2024-01-20 14:15:58.610812
ACC_REG_2725,ACC_REG_1371,5374,2024-01-25 20:09:39.145104
ACC_EMP_2_10,ACC_EMP_10_1,7588,2024-01-05 17:55:46.490299
ACC_REG_2177,ACC_EMP_8_7,3055,2024-01-23 13:42:01.570462
ACC_REG_2031,ACC_REG_2629,2227,2024-01-24 06:55:20.709889
ACC_MERCHANT_7,ACC_REG_1936,1425,2024-01-24 22:19:18.401817
ACC_REG_2995,ACC_REG_652,8987,2024-01-23 17:58:51.573377
ACC_REG_2442,ACC_REG_1954,505,2024-01-18 00:25:54.501678
ACC_REG_2336,ACC_EMP_7_7,1629,2024-01-19 08:42:09.683605
ACC_REG_1036,ACC_EMP_5_43,5924,2024-01-18 12:33:51.349751
ACC_REG_2297,ACC_REG_1780,626,2024-01-10 06:19:25.820569
ACC_REG_100,ACC_REG_2947,9614,2024-01-07 17:40:28.008199
ACC_REG_1499,ACC_REG_1095,6004,2024-01-21 21:44:51.867423
ACC_REG_572,ACC_REG_2415,3367,2024-01-24 04:26:30.718006
ACC_REG_2349,ACC_REG_748,2761,2024-01-19 12:14:46.462017
ACC_REG_208,ACC_REG_2450,9028,2024-01-17 21:06:07.245499
ACC_REG_2796,ACC_REG_1682,6232,2024-01-11 10:08:12.780117
ACC_REG_67,ACC_REG_1006,4563,2024-01-04 13:29:07.282545
ACC_REG_2900,ACC_REG_878,9113,2024-01-20 09:12:48.038415
ACC_REG_353,ACC_EMP_7_41,5663,2024-01-16 04:33:04.990059
ACC_EMP_14_9,ACC_REG_1045,8738,2024-01-29 21:36:37.770083
ACC_EMP_7_20,ACC_REG_775,6780,2024-01-07 09:06:56.597130
ACC_EMP_0_40,ACC_REG_2421,861,2024-01-02 18:07:39.366639
ACC_REG_1377,ACC_EMP_13_18,707,2024-01-09 21:49:36.372998
ACC_EMP_9_31,ACC_REG_646,942,2024-01-26 15:09:39.115429
ACC_REG_2426,ACC_REG_2161,5654,2024-01-07 20:28:21.509676
ACC_REG_796,ACC_REG_2359,9202,2024-01-07 09:16:38.464644
ACC_REG_2636,ACC_REG_2442,2286,2024-01-06 02:10:43.989624
ACC_EMP_14_4,ACC_REG_2518,6895,2024-01-27 09:38:52.644538
ACC_REG_1631,ACC_REG_2691,4800,2024-01-09 06:22:03.352953
ACC_EMP_0_34,ACC_EMP_14_5,7630,2024-01-02 17:40:01.851635
ACC_REG_1661,ACC_REG_1501,4564,2024-01-09 20:42:05.165540
ACC_REG_2951,ACC_REG_2146,4459,2024-01-10 20:59:34.722248
ACC_REG_1853,ACC_REG_1183,412,2024-01-09 21:41:39.503249
ACC_REG_1484,ACC_REG_1214,53,2024-01-14 01:04:35.789930
ACC_REG_2182,ACC_REG_1961,2253,2024-01-11 10:29:53.295663
ACC_REG_2729,ACC_REG_1386,6166,2024-01-05 04:23:59.690918
ACC_SHELL_0_1,ACC_REG_1229,3183,2024-01-04 07:37:35.989520
ACC_REG_1746,ACC_REG_121,8449,2024-01-28 07:38:07.403979
ACC_REG_888,ACC_REG_976,4343,2024-01-04 20:07:16.737648
ACC_REG_1403,ACC_REG_1845,1234,2024-01-14 17:36:05.298486
ACC_REG_416,ACC_EMP_9_3,3937,2024-01-22 05:31:14.474268
ACC_REG_1571,ACC_REG_1160,7035,2024-01-03 07:32:42.771738
ACC_REG_1658,ACC_REG_903,5869,2024-01-04 16:59:23.211223
ACC_REG_754,ACC_REG_2186,4750,2024-01-15 01:06:09.239570
ACC_REG_2968,ACC_REG_1449,5405,2024-01-14 23:59:59.422488
ACC_REG_1695,ACC_REG_1914,1015,2024-01-29 05:58:40.613655
ACC_EMP_9_12,ACC_EMP_2_6,180,2024-01-14 03:40:59.963179
ACC_REG_2590,ACC_REG_1238,51,2024-01-06 13:31:45.323778
ACC_REG_1541,ACC_REG_1389,2719,2024-01-13 15:28:01.795976
ACC_REG_636,ACC_REG_2336,9119,2024-01-22 20:43:12.225682
ACC_REG_1665,ACC_EMP_4_16,7253,2024-01-13 21:09:08.077715
ACC_REG_79,ACC_PAYROLL_14,1905,2024-01-10 14:33:24.176166
ACC_REG_1288,ACC_REG_1043,8650,2024-01-05 00:21:30.259652
ACC_REG_2711,ACC_REG_1973,3273,2024-01-28 13:32:45.613232
ACC_REG_2745,ACC_REG_1282,9298,2024-01-16 17:16:54.913663
ACC_REG_49,ACC_REG_1825,8382,2024-01-02 14:11:32.704919
ACC_EMP_11_38,ACC_EMP_8_43,546,2024-01-18 05:53:48.949227
ACC_REG_1873,ACC_REG_2869,9707,2024-01-26 23:28:40.447659
ACC_EMP_1_26,ACC_REG_1775,108,2024-01-12 11:59:31.199665
ACC_REG_2971,ACC_REG_1279,1729,2024-01-06 08:33:00.177110
ACC_REG_2978,ACC_REG_546,1355,2024-01-06 10:32:09.496054
ACC_REG_1598,ACC_SMURF_OUT_0_1,8783,2024-01-03 02:15:06.695433
ACC_REG_2943,ACC_REG_580,3845,2024-01-23 20:59:38.586671
ACC_REG_2847,ACC_REG_1938,2643,2024-01-23 15:10:50.144703
ACC_REG_1266,ACC_REG_769,4891,2024-01-15 16:58:07.293325
ACC_REG_1193,ACC_REG_2250,4322,2024-01-04 21:09:02.959215
ACC_EMP_7_44,ACC_REG_791,1131,2024-01-01 14:47:14.748674
ACC_EMP_13_44,ACC_REG_2249,9007,2024-01-09 09:40:37.915770
ACC_REG_164,ACC_EMP_9_22,7380,2024-01-17 20:23:37.083926
ACC_REG_1426,ACC_REG_2138,8435,2024-01-15 08:11:12.406289
ACC_REG_1552,ACC_REG_1418,9924,2024-01-28 12:28:45.735619
ACC_REG_787,ACC_REG_271,2787,2024-01-07 05:26:43.753267
ACC_REG_1804,ACC_EMP_5_16,2403,2024-01-19 21:53:15.587331
ACC_EMP_1_14,ACC_EMP_11_4,7880,2024-01-21 08:47:07.146378
ACC_REG_685,ACC_EMP_3_14,744,2024-01-01 20:01:55.656818
ACC_EMP_2_27,ACC_EMP_1_36,3113,2024-01-11 11:29:03.987934
ACC_REG_1576,ACC_REG_1901,4521,2024-01-27 04:56:54.731579
ACC_EMP_13_48,ACC_EMP_14_48,1488,2024-01-14 01:50:33.886961
ACC_EMP_13_17,ACC_REG_353,9511,2024-01-20 14:33:48.970286
ACC_REG_897,ACC_REG_1718,4845,2024-01-09 16:26:16.198502
ACC_REG_2815,ACC_REG_2751,1763,2024-01-27 20:30:12.267575
ACC_REG_443,ACC_REG_830,6919,2024-01-02 11:52:56.789489
ACC_REG_1363,ACC_REG_2115,9587,2024-01-01 22:13:27.834774
ACC_REG_1064,ACC_EMP_1_7,9309,2024-01-29 16:03:40.818306
ACC_EMP_10_38,ACC_REG_32,8507,2024-01-23 06:28:34.996220
ACC_EMP_0_2,ACC_EMP_14_48,9089,2024-01-26 01:54:22.989495
ACC_EMP_8_5,ACC_SMURF_IN_5_4,6252,2024-01-20 18:55:01.111003
ACC_REG_2459,ACC_REG_447,3658,2024-01-04 19:17:32.142978
ACC_REG_1656,ACC_EMP_13_9,1144,2024-01-23 03:30:22.425786
ACC_REG_1645,ACC_EMP_3_1,7597,2024-01-24 14:44:30.782429
ACC_REG_224,ACC_REG_364,3337,2024-01-23 15:51:21.847816
ACC_REG_387,ACC_REG_1714,8965,2024-01-23 23:16:51.168897
ACC_REG_738,ACC_REG_195,3821,2024-01-11 21:11:23.369819
ACC_REG_2534,ACC_REG_1066,3964,2024-01-17 03:00:28.467912
ACC_REG_898,ACC_EMP_14_0,6003,2024-01-24 07:56:06.950696
ACC_REG_1519,ACC_REG_26,5236,2024-01-09 05:36:11.295383
ACC_CYCLE_1_3,ACC_REG_152,95,2024-01-20 04:07:21.807350
ACC_REG_2696,ACC_REG_2248,3314,2024-01-17 07:52:50.901198
ACC_REG_296,ACC_SMURF_OUT_2_1,4675,2024-01-06 21:02:15.393375
ACC_REG_949,ACC_REG_1381,9272,2024-01-03 04:35:34.510276
ACC_EMP_2_33,ACC_REG_1328,8188,2024-01-11 10:05:58.903116
ACC_SMURF_IN_1_9,ACC_REG_1514,6376,2024-01-29 18:44:16.210788
ACC_REG_228,ACC_REG_972,2404,2024-01-04 19:39:34.685820
ACC_REG_2896,ACC_REG_1611,3148,2024-01-09 17:56:18.400737
ACC_EMP_9_26,ACC_REG_2663,4645,2024-01-06 22:09:31.176868
ACC_REG_2764,ACC_EMP_12_39,9588,2024-01-08 04:03:38.480880
ACC_SMURF_CORE_6,ACC_EMP_10_12,9147,2024-01-21 08:49:37.919995
ACC_REG_228,ACC_REG_571,9947,2024-01-30 19:46:16.479537
ACC_REG_2644,ACC_REG_554,5992,2024-01-07 07:01:50.321388
ACC_REG_330,ACC_REG_870,9428,2024-01-01 05:57:07.791025
ACC_REG_923,ACC_REG_419,8327,2024-01-15 01:45:12.058591
ACC_EMP_12_49,ACC_REG_1508,5967,2024-01-12 09:20:53.885723
ACC_REG_1831,ACC_REG_2587,9551,2024-01-17 18:02:33.496166
ACC_REG_1635,ACC_REG_182,4704,2024-01-28 19:31:48.917589
ACC_REG_174,ACC_EMP_0_30,323,2024-01-06 15:58:29.600224
ACC_REG_2983,ACC_REG_1318,4533,2024-01-01 18:28:06.541162
ACC_REG_1593,ACC_EMP_8_25,8100,2024-01-18 11:25:59.922736
ACC_SMURF_IN_7_7,ACC_REG_873,9624,2024-01-28 18:31:42.220354
ACC_REG_59,ACC_REG_105,3766,2024-01-06 12:25:06.098435
ACC_REG_1848,ACC_REG_1665,3135,2024-01-06 03:48:07.328242
ACC_REG_2950,ACC_REG_117,9171,2024-01-05 17:02:09.851518
ACC_REG_1358,ACC_REG_1894,8942,2024-01-21 14:47:23.327916
ACC_REG_1420,ACC_REG_1439,3730,2024-01-21 09:20:19.631057
ACC_REG_2178,ACC_REG_220,2801,2024-01-26 22:37:45.482002
ACC_EMP_4_3,ACC_REG_459,1000,2024-01-08 12:35:23.144949
ACC_REG_2874,ACC_REG_1216,6766,2024-01-23 01:52:55.900743
ACC_EMP_5_49,ACC_REG_1350,7310,2024-01-12 09:13:42.961056
ACC_REG_1293,ACC_REG_1086,642,2024-01-29 23:12:41.151282
ACC_REG_2170,ACC_REG_594,5272,2024-01-19 20:44:42.838058
ACC_REG_327,ACC_EMP_10_10,8513,2024-01-05 05:13:46.279937
ACC_REG_1460,ACC_REG_2014,4235,2024-01-19 20:26:50.055511
ACC_REG_1032,ACC_REG_97,7159,2024-01-19 13:25:01.699363
ACC_REG_2917,ACC_EMP_10_45,6690,2024-01-27 09:56:48.986620
ACC_EMP_6_8,ACC_EMP_4_6,1736,2024-01-08 15:04:52.418775
ACC_REG_1587,ACC_EMP_10_16,6950,2024-01-28 04:58:35.788663
ACC_EMP_14_25,ACC_REG_2299,6521,2024-01-18 00:33:17.018707
ACC_REG_1291,ACC_REG_284,905,2024-01-14 16:47:26.191033
ACC_EMP_8_16,ACC_REG_841,4815,2024-01-30 13:27:18.708481
ACC_EMP_8_41,ACC_REG_2873,9054,2024-01-10 23:06:01.650727
ACC_REG_1997,ACC_EMP_13_38,3955,2024-01-25 07:39:15.145958
ACC_REG_249,ACC_EMP_7_46,7506,2024-01-26 22:22:02.785063
ACC_REG_1205,ACC_REG_890,481,2024-01-17 23:06:54.101424
ACC_REG_1556,ACC_EMP_9_8,7029,2024-01-23 16:40:59.390016
ACC_REG_2376,ACC_REG_268,8941,2024-01-09 11:35:44.842120
ACC_REG_808,ACC_REG_1058,312,2024-01-07 00:50:43.835537
ACC_REG_2918,ACC_SMURF_OUT_3_1,5704,2024-01-20 19:10:41.944559
ACC_CYCLE_4_1,ACC_REG_1886,5647,2024-01-05 01:59:44.940273
ACC_REG_1681,ACC_REG_69,3474,2024-01-03 12:36:16.605820
ACC_REG_546,ACC_EMP_3_43,8284,2024-01-20 20:51:00.315528
ACC_REG_1278,ACC_REG_1905,2753,2024-01-24 20:23:59.724670
ACC_REG_506,ACC_REG_2555,636,2024-01-12 00:41:00.786144
ACC_REG_1551,ACC_EMP_12_1,768,2024-01-07 15:56:23.306503
ACC_EMP_13_14,ACC_REG_2938,785,2024-01-10 06:08:11.395728
ACC_REG_2305,ACC_REG_136,1360,2024-01-21 10:44:35.456090
ACC_REG_1065,ACC_REG_1013,5912,2024-01-18 04:55:12.756380
ACC_REG_143,ACC_REG_1156,4811,2024-01-15 01:23:03.035070
ACC_EMP_13_26,ACC_REG_2986,2486,2024-01-05 15:22:49.363170
ACC_REG_2604,ACC_EMP_4_11,5739,2024-01-30 16:28:24.519851
ACC_EMP_8_48,ACC_REG_376,6942,2024-01-17 15:10:32.520208
ACC_REG_1381,ACC_REG_1899,8281,2024-01-29 10:30:14.686508
ACC_REG_724,ACC_REG_1966,4496,2024-01-19 01:45:09.273669
ACC_REG_819,ACC_REG_2896,8189,2024-01-20 10:23:41.226280
ACC_REG_551,ACC_REG_1692,7178,2024-01-02 12:35:39.237111
ACC_REG_1389,ACC_REG_2970,8008,2024-01-23 04:49:12.917620
ACC_REG_135,ACC_REG_2383,2247,2024-01-15 01:43:43.950677
ACC_EMP_0_36,ACC_REG_2419,7378,2024-01-29 23:05:56.319124
ACC_REG_500,ACC_EMP_8_6,3109,2024-01-03 04:15:13.409837
ACC_REG_915,ACC_REG_1453,9969,2024-01-28 13:17:38.483299
ACC_REG_1244,ACC_REG_778,5196,2024-01-09 08:49:53.746149
ACC_SMURF_IN_2_4,ACC_REG_1717,6380,2024-01-10 03:08:32.377594
ACC_EMP_6_21,ACC_REG_44,2194,2024-01-04 12:56:31.635838
ACC_REG_2454,ACC_REG_459,8157,2024-01-30 10:40:54.094324
ACC_SMURF_IN_1_7,ACC_REG_2290,1885,2024-01-12 01:32:23.104051
ACC_EMP_11_17,ACC_EMP_1_37,9244,2024-01-28 14:05:04.010236
ACC_REG_1905,ACC_REG_2953,132,2024-01-24 16:30:40.084043
ACC_REG_1373,ACC_REG_2512,6187,2024-01-15 00:58:00.108962
ACC_REG_1276,ACC_REG_1481,5823,2024-01-11 05:50:02.751272
ACC_REG_2181,ACC_REG_2903,8635,2024-01-07 22:41:53.962970
ACC_REG_615,ACC_EMP_11_32,7450,2024-01-25 22:59:58.851786
ACC_REG_1346,ACC_REG_1497,2371,2024-01-23 02:55:28.593690
ACC_REG_188,ACC_REG_1845,588,2024-01-29 11:28:36.955015
ACC_REG_1737,ACC_REG_72,2958,2024-01-09 16:17:19.625529
ACC_REG_2041,ACC_REG_2439,8787,2024-01-07 18:39:18.604656
ACC_REG_2496,ACC_REG_1347,1390,2024-01-17 21:50:45.837881
ACC_REG_2,ACC_REG_2621,2309,2024-01-27 15:13:41.933697
ACC_EMP_8_32,ACC_REG_1495,4901,2024-01-10 23:12:56.925382
ACC_REG_2069,ACC_EMP_9_43,6702,2024-01-19 03:36:54.169235
ACC_EMP_14_15,ACC_REG_112,1296,2024-01-29 10:10:18.700410
ACC_PAYROLL_10,ACC_EMP_14_5,9352,2024-01-05 06:46:55.023006
ACC_EMP_6_43,ACC_REG_1566,3060,2024-01-15 05:25:30.763569
ACC_REG_1813,ACC_REG_1444,5041,2024-01-06 06:33:51.321642
ACC_REG_294,ACC_MERCHANT_9,3116,2024-01-23 15:38:58.022340
ACC_REG_896,ACC_REG_1889,2452,2024-01-25 12:20:29.204489
ACC_REG_2771,ACC_REG_2696,2573,2024-01-27 06:11:01.299281
ACC_REG_2458,ACC_SMURF_CORE_5,4077,2024-01-24 14:50:10.418938
ACC_REG_1109,ACC_REG_116,9740,2024-01-20 19:09:58.671324
ACC_REG_1714,ACC_REG_1474,3708,2024-01-19 21:57:20.889062
ACC_REG_1747,ACC_REG_2091,3620,2024-01-24 12:52:47.637626
ACC_REG_1124,ACC_EMP_1_31,5212,2024-01-21 21:05:08.325666
ACC_REG_1299,ACC_REG_1614,1823,2024-01-17 08:33:46.195426
ACC_REG_1495,ACC_EMP_11_41,4611,2024-01-21 21:06:16.527903
ACC_REG_1444,ACC_REG_142,172,2024-01-04 09:45:04.148762
ACC_EMP_6_5,ACC_EMP_11_24,3234,2024-01-19 22:01:24.691690
ACC_REG_1545,ACC_REG_1556,5430,2024-01-24 22:08:08.128377
ACC_REG_1958,ACC_EMP_12_4,2577,2024-01-23 08:55:16.935311
ACC_REG_1848,ACC_REG_2540,2896,2024-01-25 14:56:25.665407
ACC_REG_216,ACC_SMURF_IN_1_7,8496,2024-01-09 08:29:51.457659
ACC_REG_1725,ACC_EMP_12_8,7990,2024-01-18 13:36:04.130437
ACC_REG_2623,ACC_REG_144,4289,2024-01-06 06:26:37.300449
ACC_REG_110,ACC_REG_107,3440,2024-01-27 12:47:00.907307
ACC_REG_1522,ACC_EMP_0_11,4555,2024-01-09 11:00:54.377953
ACC_REG_2266,ACC_REG_260,3129,2024-01-06 03:24:58.575628
ACC_REG_2489,ACC_REG_2533,6589,2024-01-05 21:26:04.667802
ACC_REG_2503,ACC_REG_1229,3817,2024-01-24 19:34:20.527393
ACC_REG_2250,ACC_EMP_1_4,5201,2024-01-23 17:17:40.686399
ACC_REG_2833,ACC_REG_1676,8736,2024-01-03 08:33:38.474651
ACC_REG_2560,ACC_REG_924,1430,2024-01-18 03:35:13.572001
ACC_EMP_4_4,ACC_REG_273,7700,2024-01-09 11:03:25.840412
ACC_EMP_11_45,ACC_REG_1182,2448,2024-01-19 23:00:23.606655
ACC_REG_951,ACC_EMP_7_23,919,2024-01-13 11:01:46.300127
ACC_REG_2552,ACC_REG_1293,1720,2024-01-29 08:21:34.015290
ACC_EMP_10_37,ACC_REG_172,9636,2024-01-06 08:49:50.608342
ACC_REG_65,ACC_REG_615,2264,2024-01-04 02:14:05.369252
ACC_REG_1946,ACC_EMP_9_12,5729,2024-01-25 00:26:49.238950
ACC_REG_1614,ACC_REG_2873,7675,2024-01-24 01:19:40.036574
ACC_REG_530,ACC_EMP_6_5,2162,2024-01-03 17:09:12.948197
ACC_REG_607,ACC_REG_2611,8527,2024-01-10 19:51:10.917526
ACC_REG_2928,ACC_REG_2586,3015,2024-01-19 17:42:19.123486
ACC_EMP_11_12,ACC_REG_652,9034,2024-01-09 11:45:16.107992
ACC_REG_673,ACC_REG_1962,3571,2024-01-12 00:11:41.563356
